Date;Time UTC;Latitude;Longitude;Depth;Depth Type;Magnitude Type;Magnitude;Region Name;Last Update;Eqid;
2015-06-17;12:51:32;-35.39;-17.63;10;f;Mw;6.9;SOUTHERN MID-ATLANTIC RIDGE;2015-06-18 06:35;447089;
2015-06-16;06:16:59;-20.43;-178.90;645; ;Mw;5.9;FIJI REGION;2015-06-16 08:26;446867;
2015-06-15;21:04:25;4.18;125.94;148; ;Mw;5.7;KEPULAUAN SANGIHE, INDONESIA;2015-06-17 08:28;446819;
2015-06-15;20:18:57;-29.53;-178.92;314; ;mb;5.0;KERMADEC ISLANDS, NEW ZEALAND;2015-06-16 07:06;446816;
2015-06-15;17:40:54;-9.75;125.35;25;f;Mw;5.8;EAST TIMOR REGION;2015-06-16 07:05;446806;
2015-06-14;06:19:43;-11.37;163.18;10; ;mb;5.1;SOLOMON ISLANDS;2015-06-14 07:09;446630;
2015-06-13;17:09:05;-35.09;-107.25;33; ;mb;5.0;SOUTHERN EAST PACIFIC RISE;2015-06-13 21:01;446578;
2015-06-13;07:08:59;-3.19;143.94;10;f;mb;5.6;NEAR N COAST OF NEW GUINEA, PNG.;2015-06-13 08:37;446517;
2015-06-13;05:03:45;13.83;120.77;160; ;Mw;5.1;MINDORO, PHILIPPINES;2015-06-13 08:39;446504;
2015-06-13;03:17:29;-24.60;-176.31;71; ;Mw;5.5;SOUTH OF FIJI ISLANDS;2015-06-15 07:47;446490;
2015-06-13;01:22:47;-8.68;118.38;140; ;mb;5.0;SUMBAWA REGION, INDONESIA;2015-06-13 08:53;446476;
2015-06-13;01:14:57;56.68;-156.65;71; ;mb;5.3;ALASKA PENINSULA;2015-06-13 08:55;446475;
2015-06-12;18:29:31;13.93;93.65;60; ;mb;5.1;ANDAMAN ISLANDS, INDIA REGION;2015-06-13 09:07;446423;
2015-06-12;18:29:16;6.23;116.63;11; ;mb;5.2;SABAH, MALAYSIA;2015-06-13 09:09;446422;
2015-06-12;17:30:15;-5.54;152.11;60; ;mb;5.1;NEW BRITAIN REGION, P.N.G.;2015-06-13 09:10;446417;
2015-06-12;11:07:06;-15.64;-173.06;40;f;Mw;6.0;TONGA;2015-06-12 14:11;446377;
2015-06-12;02:36:24;-20.81;-174.17;10;f;mb;5.0;TONGA;2015-06-12 02:55;446306;
2015-06-12;02:36:24;-20.95;-174.15;10;f;Mw;5.1;TONGA;2015-06-12 07:55;446308;
2015-06-11;16:04:10;12.98;146.30;10; ;Mw;5.1;MARIANA ISLANDS REGION;2015-06-12 07:49;446253;
2015-06-11;09:19:22;29.76;131.39;30;f;mb;5.0;SOUTHEAST OF RYUKYU ISLANDS;2015-06-11 12:16;446206;
2015-06-11;08:29:07;1.71;-91.02;10;f;Mw;5.4;GALAPAGOS ISLANDS REGION;2015-06-11 13:54;446193;
2015-06-11;04:56:32;39.62;143.31;10; ;mb;5.4;OFF EAST COAST OF HONSHU, JAPAN;2015-06-11 07:46;446166;
2015-06-11;04:51:24;39.62;143.39;10; ;Mw;5.5;OFF EAST COAST OF HONSHU, JAPAN;2015-06-11 07:45;446158;
2015-06-11;04:45:29;39.68;143.42;10;f;Mw;5.6;OFF EAST COAST OF HONSHU, JAPAN;2015-06-11 07:43;446157;
2015-06-10;22:01:31;-10.62;120.86;55; ;Mw;5.0;SUMBA REGION, INDONESIA;2015-06-11 07:40;446110;
2015-06-10;20:06:55;41.67;144.35;10; ;mb;5.0;HOKKAIDO, JAPAN REGION;2015-06-11 07:39;446094;
2015-06-10;15:46:46;-3.63;152.24;10;f;Mw;5.0;NEW IRELAND REGION, P.N.G.;2015-06-11 07:42;446079;
2015-06-10;13:52:09;-22.47;-68.52;137; ;Mw;6.1;ANTOFAGASTA, CHILE;2015-06-10 14:46;446065;
2015-06-10;10:15:53;-18.26;-178.06;563; ;mb;5.1;FIJI REGION;2015-06-10 12:25;446042;
2015-06-10;08:33:01;39.66;143.42;15; ;Mw;5.6;OFF EAST COAST OF HONSHU, JAPAN;2015-06-10 10:51;446023;
2015-06-09;21:49:48;34.96;26.68;25;f;Mw;5.4;CRETE, GREECE;2015-06-10 07:15;445905;
2015-06-09;19:23:55;74.64;8.43;10;f;Mw;5.1;GREENLAND SEA;2015-06-10 07:10;445881;
2015-06-09;13:17:21;-32.40;-111.15;10; ;Mw;5.3;SOUTHERN EAST PACIFIC RISE;2015-06-10 07:06;445845;
2015-06-09;06:41:38;-35.24;-105.92;10;f;Mw;5.5;SOUTHERN EAST PACIFIC RISE;2015-06-09 09:19;445805;
2015-06-09;01:09:03;38.65;23.40;8;f;Mw;5.3;GREECE;2015-06-09 06:13;445761;
2015-06-09;00:16:45;-56.34;-143.63;10;f;Mw;5.6;PACIFIC-ANTARCTIC RIDGE;2015-06-10 10:50;445912;
2015-06-08;15:01:01;-15.24;-173.11;2; ;Mw;5.4;TONGA;2015-06-09 06:21;445695;
2015-06-08;14:04:56;13.06;146.18;30; ;mb;5.0;MARIANA ISLANDS REGION;2015-06-09 06:20;445684;
2015-06-08;11:37:59;1.68;-90.68;10; ;Mw;5.0;GALAPAGOS ISLANDS REGION;2015-06-08 14:31;445675;
2015-06-08;10:47:21;-2.52;68.03;10;f;Mw;5.4;CARLSBERG RIDGE;2015-06-08 14:31;445674;
2015-06-08;06:01:09;41.54;142.05;50; ;Mw;6.0;HOKKAIDO, JAPAN REGION;2015-06-08 09:09;445651;
2015-06-07;18:06:46;1.59;-90.85;10; ;Mw;5.2;GALAPAGOS ISLANDS REGION;2015-06-08 06:05;445595;
2015-06-07;00:09:43;12.12;144.09;10; ;mb;5.0;GUAM REGION;2015-06-07 08:19;445499;
2015-06-06;20:22:33;-2.27;138.95;60; ;mb;5.2;PAPUA, INDONESIA;2015-06-07 08:20;445481;
2015-06-05;20:02:54;-34.83;-107.58;10;f;Mw;5.5;SOUTHERN EAST PACIFIC RISE;2015-06-08 06:04;445389;
2015-06-05;14:54:01;-37.12;78.03;10; ;Mw;5.6;MID-INDIAN RIDGE;2015-06-09 06:17;445359;
2015-06-05;08:24:34;-28.89;-176.04;10; ;mb;5.1;KERMADEC ISLANDS REGION;2015-06-05 14:19;445330;
2015-06-04;23:15:44;6.12;116.63;10;f;Mw;6.0;SABAH, MALAYSIA;2015-06-05 06:58;445283;
2015-06-04;21:46:20;27.95;142.95;10; ;mb;5.0;BONIN ISLANDS, JAPAN REGION;2015-06-05 06:58;445276;
2015-06-04;12:17:06;59.87;-29.94;10; ;Mw;5.1;REYKJANES RIDGE;2015-06-08 06:04;445220;
2015-06-04;10:51:39;12.93;145.97;30;f;mb;5.0;GUAM REGION;2015-06-04 14:24;445212;
2015-06-03;19:34:17;43.50;144.12;20;f;mb;5.0;HOKKAIDO, JAPAN REGION;2015-06-04 07:50;445096;
2015-06-03;07:00:54;-19.68;-179.12;693; ;mb;5.0;FIJI REGION;2015-06-03 09:14;445005;
2015-06-03;06:59:51;-19.74;-179.05;661; ;mb;5.1;FIJI REGION;2015-06-03 09:12;445004;
2015-06-03;00:27:02;-49.40;164.58;12; ;M ;5.0;AUCKLAND ISLANDS, N.Z. REGION;2015-06-03 00:35;444968;
2015-06-02;21:57:54;-24.79;-177.24;89; ;mb;5.0;SOUTH OF FIJI ISLANDS;2015-06-03 09:23;444949;
2015-06-02;21:04:29;27.88;140.61;689; ;mb;5.0;BONIN ISLANDS, JAPAN REGION;2015-06-03 09:26;444938;
2015-06-02;20:20:45;-30.84;-178.20;30;f;mb;5.1;KERMADEC ISLANDS, NEW ZEALAND;2015-06-03 09:27;444946;
2015-06-02;10:32:46;-33.89;-72.34;20;f;Mw;5.0;OFFSHORE O'HIGGINS, CHILE;2015-06-02 14:52;444882;
2015-06-02;08:22:38;-3.99;-76.12;117; ;mb;5.0;NORTHERN PERU;2015-06-02 11:56;444862;
2015-06-02;07:31:32;72.43;2.02;10;f;Mw;5.1;NORWEGIAN SEA;2015-06-02 08:58;444854;
2015-06-02;00:11:11;-16.82;-14.16;10;f;mb;5.0;SOUTHERN MID-ATLANTIC RIDGE;2015-06-02 07:11;444819;
2015-06-01;22:52:33;51.37;-178.08;50;f;mb;5.0;ANDREANOF ISLANDS, ALEUTIAN IS.;2015-06-02 07:09;444808;
2015-06-01;20:11:30;44.48;-130.00;10;f;Mw;5.9;OFF COAST OF OREGON;2015-06-02 07:08;444801;
2015-06-01;12:57:51;86.17;31.90;2; ;mb;5.1;NORTH OF SVALBARD;2015-06-01 14:05;444761;
2015-06-01;10:46:27;44.52;-129.64;10;f;Mw;5.3;OFF COAST OF OREGON;2015-06-01 12:40;444746;
2015-06-01;10:28:47;-6.18;130.75;121; ;mb;5.0;BANDA SEA;2015-06-01 12:37;444743;
2015-06-01;06:52:41;44.46;-129.77;10;f;Mw;5.7;OFF COAST OF OREGON;2015-06-01 09:12;444719;
2015-05-30;20:57:26;-4.73;103.13;73; ;mb;5.3;SOUTHERN SUMATRA, INDONESIA;2015-05-31 11:54;444548;
2015-05-30;20:36:19;38.49;73.17;116; ;mb;5.4;TAJIKISTAN;2015-05-30 21:47;444544;
2015-05-30;18:49:06;30.77;143.04;2; ;Mw;6.2;IZU ISLANDS, JAPAN REGION;2015-05-31 11:51;444532;
2015-05-30;17:18:39;-15.76;-173.45;40; ;Mw;5.9;TONGA;2015-05-31 11:52;444526;
2015-05-30;17:10:29;-0.50;135.72;60; ;mb;5.1;BIAK REGION, INDONESIA;2015-05-31 11:47;444522;
2015-05-30;11:23:03;27.91;140.46;693; ;Mw;7.8;BONIN ISLANDS, JAPAN REGION;2015-05-30 12:17;444469;
2015-05-30;09:21:52;44.78;150.00;52; ;mb;5.0;EAST OF KURIL ISLANDS;2015-05-30 15:45;444461;
2015-05-30;06:26:08;1.19;-79.39;30; ;Mw;5.3;NEAR COAST OF ECUADOR;2015-05-30 15:43;444444;
2015-05-29;08:40:13;-47.43;99.97;10; ;Mw;5.8;SOUTHEAST INDIAN RIDGE;2015-06-01 06:38;444288;
2015-05-29;07:00:08;56.74;-156.73;60; ;Mw;6.8;ALASKA PENINSULA;2015-05-29 09:48;444260;
2015-05-29;04:28:16;-28.12;-70.73;46; ;mb;5.2;ATACAMA, CHILE;2015-05-29 06:59;444250;
2015-05-26;23:51:29;-58.77;-25.19;30;f;Mw;5.6;SOUTH SANDWICH ISLANDS REGION;2015-05-27 07:08;443944;
2015-05-26;23:41:40;-58.81;-25.36;30;f;Mw;5.6;SOUTH SANDWICH ISLANDS REGION;2015-05-27 08:52;443942;
2015-05-26;23:26:58;-58.77;-25.28;30;f;Mw;5.4;SOUTH SANDWICH ISLANDS REGION;2015-05-27 07:07;443940;
2015-05-26;16:42:36;-0.34;135.75;45;f;Mw;5.7;BIAK REGION, INDONESIA;2015-05-27 07:01;443898;
2015-05-26;10:31:59;-22.14;-68.33;100; ;Mw;5.6;ANTOFAGASTA, CHILE;2015-05-27 06:59;443858;
2015-05-25;17:48:43;-51.83;139.24;10; ;Mw;5.4;WESTERN INDIAN-ANTARCTIC RIDGE;2015-05-26 07:06;443756;
2015-05-25;16:20:26;-35.26;-104.26;10;f;Mw;5.3;SOUTHEAST OF EASTER ISLAND;2015-05-28 20:35;443744;
2015-05-25;10:01:44;-25.88;-175.91;30; ;Mw;5.1;SOUTH OF TONGA;2015-05-25 16:41;443701;
2015-05-25;06:37:41;41.79;135.49;397; ;Mw;5.2;SEA OF JAPAN;2015-05-25 08:11;443685;
2015-05-25;05:28:10;35.99;139.65;65; ;Mw;5.1;NEAR S. COAST OF HONSHU, JAPAN;2015-05-25 08:10;443677;
2015-05-25;05:27:35;-30.50;179.55;326; ;M ;5.1;KERMADEC ISLANDS REGION;2015-06-12 01:55;446304;
2015-05-25;04:48:24;-6.38;155.00;80; ;Mw;5.3;BOUGAINVILLE REGION, P.N.G.;2015-05-25 08:04;443669;
2015-05-25;02:06:26;-16.71;-14.20;10;f;mb;5.0;SOUTHERN MID-ATLANTIC RIDGE;2015-05-25 08:02;443657;
2015-05-24;23:59:47;7.40;-36.41;10; ;Mw;5.2;CENTRAL MID-ATLANTIC RIDGE;2015-05-27 10:57;443643;
2015-05-24;21:06:41;-59.60;-26.41;40;f;Mw;5.7;SOUTH SANDWICH ISLANDS REGION;2015-05-25 08:00;443629;
2015-05-24;18:10:38;-19.80;-175.94;10;f;Mw;5.4;TONGA;2015-05-25 07:55;443615;
2015-05-24;14:38:59;-19.43;-175.97;10;f;Mw;6.3;TONGA;2015-05-25 07:56;443593;
2015-05-24;04:53:23;-16.82;-14.20;10;f;Mw;6.4;SOUTHERN MID-ATLANTIC RIDGE;2015-05-24 07:01;443534;
2015-05-24;00:39:37;-16.78;-14.11;10;f;mb;5.0;SOUTHERN MID-ATLANTIC RIDGE;2015-05-24 07:05;443510;
2015-05-23;19:40:49;-5.48;131.20;57; ;mb;5.0;BANDA SEA;2015-05-24 07:04;443497;
2015-05-23;19:28:19;-4.85;152.59;62; ;Mw;5.8;NEW BRITAIN REGION, P.N.G.;2015-05-24 07:04;443495;
2015-05-23;14:10:15;-11.07;163.51;10; ;mb;5.0;SOLOMON ISLANDS;2015-05-23 18:50;443457;
2015-05-23;12:54:28;-18.50;-69.21;123; ;mb;5.0;TARAPACA, CHILE;2015-05-23 18:48;443439;
2015-05-23;00:54:00;-11.05;163.38;10;f;mb;5.0;SOLOMON ISLANDS;2015-05-23 10:01;443357;
2015-05-23;00:39:28;-11.00;163.25;10;f;mb;5.4;SOLOMON ISLANDS;2015-05-23 10:00;443356;
2015-05-23;00:20:49;-11.10;163.43;10;f;mb;5.2;SOLOMON ISLANDS;2015-05-23 10:00;443353;
2015-05-22;23:59:34;-11.11;163.21;10;f;Mw;6.8;SOLOMON ISLANDS;2015-05-23 10:03;443349;
2015-05-22;22:03:06;-11.03;163.38;10; ;mb;5.2;SOLOMON ISLANDS;2015-05-23 09:56;443334;
2015-05-22;21:45:18;-11.08;163.55;10;f;Mw;6.9;SOLOMON ISLANDS;2015-05-23 10:04;443327;
2015-05-22;19:39:33;-20.24;-70.79;20; ;Mw;5.3;OFFSHORE TARAPACA, CHILE;2015-05-23 09:55;443315;
2015-05-22;19:37:57;-4.07;136.00;40; ;Mw;5.1;NEAR S COAST OF PAPUA, INDONESIA;2015-05-23 09:55;443314;
2015-05-22;16:17:20;-18.79;169.38;250; ;mb;5.0;VANUATU;2015-05-23 09:53;443291;
2015-05-22;13:28:48;28.60;129.50;30;f;Mw;5.0;RYUKYU ISLANDS, JAPAN;2015-05-23 09:48;443278;
2015-05-22;12:07:36;-4.22;142.33;130; ;Mw;5.0;NEW GUINEA, PAPUA NEW GUINEA;2015-05-23 09:48;443273;
2015-05-21;19:32:56;-9.74;160.36;3; ;Mw;5.7;SOLOMON ISLANDS;2015-05-22 07:17;443181;
2015-05-21;12:27:15;-10.81;163.85;2; ;mb;5.0;SOLOMON ISLANDS;2015-05-21 14:11;443132;
2015-05-21;09:33:05;-21.50;-174.10;10; ;M ;5.0;TONGA;2015-05-21 13:05;443131;
2015-05-20;22:48:53;-10.88;164.14;10; ;Mw;6.8;SANTA CRUZ ISLANDS REGION;2015-05-21 06:42;443024;
2015-05-20;22:34:32;-3.08;-77.55;30;f;mb;5.1;PERU-ECUADOR BORDER REGION;2015-05-21 06:40;443020;
2015-05-20;17:20:45;1.85;126.50;45; ;Mw;5.4;MOLUCCA SEA;2015-05-21 06:42;443001;
2015-05-20;03:31:42;38.72;70.27;10;f;mb;5.5;TAJIKISTAN;2015-05-20 03:57;442895;
2015-05-20;00:30:50;-19.30;-175.47;173; ;Mw;6.0;TONGA;2015-05-20 06:47;442879;
2015-05-19;15:25:21;-54.36;-132.19;10;f;Mw;6.7;PACIFIC-ANTARCTIC RIDGE;2015-05-20 06:43;442826;
2015-05-19;15:18:47;-6.36;154.14;20;f;mb;5.0;BOUGAINVILLE REGION, P.N.G.;2015-05-20 06:42;442825;
2015-05-19;13:54:55;-18.57;168.66;50;f;Mw;5.9;VANUATU;2015-05-20 06:42;442810;
2015-05-19;10:14:11;-16.83;-14.17;10;f;mb;5.1;SOUTHERN MID-ATLANTIC RIDGE;2015-05-19 12:37;442785;
2015-05-18;20:42:25;-5.42;152.11;50; ;mb;5.0;NEW BRITAIN REGION, P.N.G.;2015-05-19 07:07;442699;
2015-05-18;20:05:45;14.55;-91.82;84; ;mb;5.1;GUATEMALA;2015-05-19 07:06;442688;
2015-05-18;17:04:53;-7.12;154.44;10; ;Mw;5.6;BOUGAINVILLE REGION, P.N.G.;2015-05-19 07:03;442665;
2015-05-18;05:49:11;2.35;66.80;10;f;Mw;5.1;CARLSBERG RIDGE;2015-05-18 08:20;442592;
2015-05-18;04:02:45;-41.55;80.25;10;f;Mw;5.8;MID-INDIAN RIDGE;2015-05-18 08:16;442574;
2015-05-17;19:43:33;-60.69;-20.86;10; ;Mw;5.5;EAST OF SOUTH SANDWICH ISLANDS;2015-05-18 07:28;442533;
2015-05-17;16:33:23;32.00;138.48;10; ;mb;5.0;IZU ISLANDS, JAPAN REGION;2015-05-17 17:46;442509;
2015-05-17;16:15:12;13.04;146.20;10; ;mb;5.2;MARIANA ISLANDS REGION;2015-05-17 17:46;442506;
2015-05-17;11:16:51;23.91;61.35;10; ;mb;5.2;OFF COAST OF PAKISTAN;2015-05-17 13:26;442481;
2015-05-17;08:52:41;-12.15;165.76;40; ;mb;5.5;SANTA CRUZ ISLANDS;2015-05-17 09:19;442453;
2015-05-17;07:09:27;-28.90;-67.99;18; ;mb;5.0;LA RIOJA, ARGENTINA;2015-05-17 07:46;442448;
2015-05-17;03:56:13;-4.28;152.23;5; ;mb;5.0;NEW BRITAIN REGION, P.N.G.;2015-05-17 07:50;442431;
2015-05-17;00:56:47;-4.31;152.20;2; ;mb;5.0;NEW BRITAIN REGION, P.N.G.;2015-05-17 07:54;442420;
2015-05-16;11:34:09;27.58;86.30;3; ;mb;5.6;NEPAL;2015-05-16 15:53;442354;
2015-05-16;01:19:51;-7.83;-74.41;159; ;mb;5.1;NORTHERN PERU;2015-05-16 07:41;442281;
2015-05-15;22:20:53;14.13;-91.89;3; ;mb;5.0;OFFSHORE GUATEMALA;2015-05-16 07:45;442253;
2015-05-15;21:11:08;-5.57;152.59;40; ;mb;5.0;NEW BRITAIN REGION, P.N.G.;2015-05-16 07:48;442243;
2015-05-15;21:07:21;-15.68;-75.42;10; ;mb;5.0;NEAR COAST OF CENTRAL PERU;2015-05-16 07:46;442239;
2015-05-15;20:26:56;-2.62;102.19;153; ;Mw;5.9;SOUTHERN SUMATRA, INDONESIA;2015-05-16 07:37;442226;
2015-05-15;15:40:28;-35.31;-179.08;40; ;mb;5.1;EAST OF NORTH ISLAND, N.Z.;2015-05-15 18:27;442189;
2015-05-15;13:16:00;-52.97;27.40;33; ;mb;5.3;SOUTH OF AFRICA;2015-05-15 14:54;442174;
2015-05-15;10:30:38;-9.66;150.36;30;f;Mw;5.4;EASTERN NEW GUINEA REG., P.N.G.;2015-05-18 08:29;442144;
2015-05-15;10:21:33;-22.06;-176.49;128; ;mb;5.3;SOUTH OF FIJI ISLANDS;2015-05-15 11:42;442141;
2015-05-15;03:30:34;37.05;141.26;36; ;mb;5.2;NEAR EAST COAST OF HONSHU, JAPAN;2015-05-15 06:55;442084;
2015-05-14;23:54:34;-5.57;152.42;33; ;mb;5.2;NEW BRITAIN REGION, P.N.G.;2015-05-15 06:58;442059;
2015-05-14;17:38:22;-5.94;128.35;370; ;mb;5.1;BANDA SEA;2015-05-14 18:50;442014;
2015-05-14;16:01:18;23.94;61.30;0; ;mb;5.4;OFF COAST OF PAKISTAN;2015-05-14 16:19;441999;
2015-05-14;15:08:01;-28.68;-71.53;5; ;mb;5.1;OFFSHORE ATACAMA, CHILE;2015-05-14 16:20;441993;
2015-05-14;14:08:18;11.05;-86.24;56; ;mb;5.1;NEAR COAST OF NICARAGUA;2015-05-14 14:35;441986;
2015-05-14;13:34:39;-7.51;154.76;48; ;mb;5.0;BOUGAINVILLE REGION, P.N.G.;2015-05-14 16:27;441983;
2015-05-14;12:30:20;-7.43;154.68;40; ;mb;5.3;BOUGAINVILLE REGION, P.N.G.;2015-05-14 14:36;441972;
2015-05-14;01:00:41;-7.10;129.87;134; ;mb;5.0;KEPULAUAN BABAR, INDONESIA;2015-05-14 08:11;441894;
2015-05-13;21:38:07;27.88;86.15;10; ;mb;5.0;NEPAL;2015-05-14 08:09;441867;
2015-05-13;19:18:10;-35.42;-178.77;10; ;mb;5.2;EAST OF NORTH ISLAND, N.Z.;2015-05-14 08:13;441856;
2015-05-13;02:32:25;-7.51;154.97;35;f;mb;5.0;BOUGAINVILLE REGION, P.N.G.;2015-05-13 07:59;441734;
2015-05-13;00:02:00;1.86;126.43;60; ;mb;5.0;MOLUCCA SEA;2015-05-13 07:57;441706;
2015-05-12;21:25:13;27.81;84.64;10;f;mb;5.2;NEPAL-INDIA BORDER REGION;2015-05-13 07:56;441692;
2015-05-12;21:12:59;38.95;141.99;40; ;Mw;6.8;NEAR EAST COAST OF HONSHU, JAPAN;2015-05-13 07:07;441689;
2015-05-12;18:03:56;-5.44;152.38;60; ;mb;5.0;NEW BRITAIN REGION, P.N.G.;2015-05-13 07:55;441666;
2015-05-12;14:52:18;-52.41;27.80;10;f;mb;5.0;SOUTH OF AFRICA;2015-05-13 14:02;441657;
2015-05-12;10:03:22;-15.24;-173.35;10;f;mb;5.0;TONGA;2015-05-12 12:55;441595;
2015-05-12;08:24:00;27.79;86.11;10; ;ML;5.0;NEPAL;2015-05-13 00:15;441708;
2015-05-12;08:21:10;27.78;86.20;10;f;mb;5.3;NEPAL;2015-05-12 08:40;441576;
2015-05-12;08:13:54;27.92;85.93;10; ;mb;5.2;NEPAL;2015-05-12 08:41;441574;
2015-05-12;08:06:07;27.75;86.15;10; ;mb;5.1;NEPAL;2015-05-12 08:41;441569;
2015-05-12;07:48:49;27.59;86.54;10; ;mb;5.0;NEPAL;2015-05-12 11:00;441590;
2015-05-12;07:43:17;27.62;86.27;13; ;mb;5.1;NEPAL;2015-05-15 16:55;441707;
2015-05-12;07:36:53;27.65;86.31;10; ;mb;6.2;NEPAL;2015-05-12 08:05;441559;
2015-05-12;07:34:24;27.94;86.36;10; ;mb;5.5;NEPAL;2015-05-12 07:57;441558;
2015-05-12;07:22:04;-7.34;129.27;149; ;mb;5.4;KEPULAUAN BABAR, INDONESIA;2015-05-12 07:56;441551;
2015-05-12;07:17:23;27.99;86.31;20; ;mb;5.6;NEPAL;2015-05-12 07:56;441549;
2015-05-12;07:05:19;27.89;86.17;10; ;Mw;7.3;NEPAL;2015-05-12 07:39;441545;
2015-05-12;06:27:06;-9.94;108.74;30; ;mb;5.1;SOUTH OF JAVA, INDONESIA;2015-05-12 07:54;441539;
2015-05-11;17:42:03;-7.77;67.79;10;f;Mw;5.3;MID-INDIAN RIDGE;2015-05-12 06:22;441463;
2015-05-11;15:45:07;1.57;127.39;148; ;Mw;5.0;HALMAHERA, INDONESIA;2015-05-12 06:21;441452;
2015-05-11;11:51:19;-7.16;154.50;30; ;mb;5.5;BOUGAINVILLE REGION, P.N.G.;2015-05-11 13:49;441414;
2015-05-11;07:35:43;47.28;154.00;10; ;Mw;5.2;KURIL ISLANDS;2015-05-11 09:16;441386;
2015-05-11;06:59:41;-34.49;-107.11;10;f;Mw;5.1;SOUTHERN EAST PACIFIC RISE;2015-05-11 09:31;441396;
2015-05-11;04:01:29;1.79;126.49;53; ;mb;5.0;MOLUCCA SEA;2015-05-11 07:02;441362;
2015-05-11;03:30:14;-20.65;-178.68;593; ;mb;5.1;FIJI REGION;2015-05-11 07:01;441356;
2015-05-11;00:03:58;31.24;142.02;15;f;mb;5.0;IZU ISLANDS, JAPAN REGION;2015-05-11 06:41;441339;
2015-05-10;21:25:48;31.20;142.17;15;f;Mw;5.9;IZU ISLANDS, JAPAN REGION;2015-05-11 06:38;441312;
2015-05-10;17:14:31;31.14;141.97;10; ;mb;5.1;IZU ISLANDS, JAPAN REGION;2015-05-10 21:10;441287;
2015-05-10;16:54:43;31.18;142.09;10; ;mb;5.4;IZU ISLANDS, JAPAN REGION;2015-05-10 21:12;441279;
2015-05-10;00:50:18;14.81;-94.07;10; ;Mw;5.6;OFF COAST OF CHIAPAS, MEXICO;2015-05-10 11:50;441107;
2015-05-09;13:08:49;-7.53;154.73;40; ;mb;5.0;BOUGAINVILLE REGION, P.N.G.;2015-05-09 22:42;441036;
2015-05-09;11:14:27;-5.83;151.63;40; ;Mw;5.4;NEW BRITAIN REGION, P.N.G.;2015-05-09 22:45;441021;
2015-05-09;09:42:35;-5.63;152.47;10;f;Mw;5.3;NEW BRITAIN REGION, P.N.G.;2015-05-09 22:48;441012;
2015-05-09;03:27:31;-5.66;152.39;60; ;mb;5.1;NEW BRITAIN REGION, P.N.G.;2015-05-09 08:53;440981;
2015-05-08;09:07:05;-5.51;152.61;46; ;mb;5.1;NEW BRITAIN REGION, P.N.G.;2015-05-08 09:27;440857;
2015-05-08;07:52:06;-6.08;149.80;46; ;Mw;5.9;NEW BRITAIN REGION, P.N.G.;2015-05-08 16:45;440836;
2015-05-08;03:12:21;1.56;97.80;40; ;Mw;5.7;NIAS REGION, INDONESIA;2015-05-08 17:08;440799;
2015-05-08;03:01:49;-7.36;154.76;44; ;mb;5.0;BOUGAINVILLE REGION, P.N.G.;2015-05-08 17:10;440800;
2015-05-07;23:00:57;-32.13;-68.09;8; ;mb;5.0;MENDOZA, ARGENTINA;2015-05-08 17:18;440764;
2015-05-07;21:18:47;-4.91;152.12;66; ;Mw;5.4;NEW BRITAIN REGION, P.N.G.;2015-05-11 06:31;440753;
2015-05-07;19:54:04;-18.96;-172.83;10;f;mb;5.0;TONGA REGION;2015-05-08 17:28;440740;
2015-05-07;16:15:16;1.33;97.02;10;f;mb;5.0;NIAS REGION, INDONESIA;2015-05-08 17:38;440703;
2015-05-07;11:33:00;-7.05;154.39;10; ;mb;5.4;BOUGAINVILLE REGION, P.N.G.;2015-05-07 13:05;440646;
2015-05-07;10:00:46;11.79;142.09;2; ;mb;5.1;SOUTH OF MARIANA ISLANDS;2015-05-07 13:04;440637;
2015-05-07;08:50:52;-7.46;154.82;2; ;mb;5.0;BOUGAINVILLE REGION, P.N.G.;2015-05-07 14:33;440628;
2015-05-07;08:12:37;-7.18;154.52;10;f;mb;5.0;BOUGAINVILLE REGION, P.N.G.;2015-05-07 08:31;440623;
2015-05-07;08:05:44;-7.36;154.45;10;f;mb;5.0;BOUGAINVILLE REGION, P.N.G.;2015-05-07 13:04;440619;
2015-05-07;07:36:30;-7.40;154.87;10; ;mb;5.1;BOUGAINVILLE REGION, P.N.G.;2015-05-07 10:48;440618;
2015-05-07;07:10:22;-7.23;154.56;20; ;Mw;7.1;BOUGAINVILLE REGION, P.N.G.;2015-05-07 09:43;440602;
2015-05-06;22:16:37;-14.35;166.78;35;f;mb;5.1;VANUATU;2015-05-07 06:54;440527;
2015-05-06;12:08:38;-25.58;178.25;603; ;Mw;5.5;SOUTH OF FIJI ISLANDS;2015-05-07 06:46;440449;
2015-05-06;12:07:56;-22.41;-178.24;473; ;M ;5.4;SOUTH OF FIJI ISLANDS;2015-05-06 12:18;440450;
2015-05-06;12:07:08;-27.19;-176.50;10; ;M ;5.7;KERMADEC ISLANDS REGION;2015-05-06 12:20;440452;
2015-05-06;07:06:48;-5.72;152.22;44; ;mb;5.1;NEW BRITAIN REGION, P.N.G.;2015-05-07 06:45;440414;
2015-05-06;03:17:17;-5.54;152.65;55; ;mb;5.4;NEW BRITAIN REGION, P.N.G.;2015-05-07 06:37;440385;
2015-05-06;01:35:08;-6.28;149.84;12; ;mb;5.0;NEW BRITAIN REGION, P.N.G.;2015-05-07 06:32;440378;
