Date;Time UTC;Latitude;Longitude;Depth;Depth Type;Magnitude Type;Magnitude;Region Name;Last Update;Eqid;
2016-05-18;23:35:15;-10.16;161.15;86; ;mb;4.9;SOLOMON ISLANDS;2016-05-19 06:42;507290;
2016-05-18;22:49:23;60.09;-153.62;142; ;mb;4.5;SOUTHERN ALASKA;2016-05-20 06:38;507287;
2016-05-18;21:04:12;-30.63;-71.79;26;f;mb;4.5;OFFSHORE COQUIMBO, CHILE;2016-05-19 06:41;507274;
2016-05-18;17:57:08;-21.23;-178.77;580; ;mb;4.6;FIJI REGION;2016-05-19 06:39;507245;
2016-05-18;16:57:11;32.13;95.11;15; ;mb;4.6;SOUTHERN QINGHAI, CHINA;2016-05-20 06:38;507279;
2016-05-18;16:46:43;0.43;-79.71;30; ;Mw;6.9;NEAR COAST OF ECUADOR;2016-05-19 06:50;507240;
2016-05-18;15:07:47;-32.84;-109.22;10; ;mb;5.3;SOUTHERN EAST PACIFIC RISE;2016-05-19 06:37;507232;
2016-05-18;14:49:02;-24.46;-67.03;151; ;Mw;5.2;SALTA, ARGENTINA;2016-05-19 06:37;507230;
2016-05-18;13:33:36;37.33;141.80;30;f;mb;4.5;NEAR EAST COAST OF HONSHU, JAPAN;2016-05-19 06:36;507225;
2016-05-18;13:16:20;11.06;-86.54;44; ;mb;4.6;NEAR COAST OF NICARAGUA;2016-05-19 06:36;507219;
2016-05-18;09:39:30;27.94;85.50;10; ;ML;4.6;NEPAL;2016-05-28 10:10;509081;
2016-05-18;07:57:04;0.45;-79.84;40; ;Mw;6.7;NEAR COAST OF ECUADOR;2016-05-18 08:22;507177;
2016-05-18;05:46:19;-24.06;-179.89;530; ;mb;4.7;SOUTH OF FIJI ISLANDS;2016-05-18 14:41;507160;
2016-05-18;00:28:17;5.55;126.53;71; ;mb;4.6;MINDANAO, PHILIPPINES;2016-05-18 00:52;507121;
2016-05-18;00:22:45;23.20;121.70;50; ;mb;4.8;TAIWAN;2016-05-18 06:52;507118;
2016-05-17;23:57:53;-24.31;-67.11;187; ;mb;4.5;SALTA, ARGENTINA;2016-05-18 06:50;507117;
2016-05-17;22:01:53;-55.69;-26.24;10;f;mb;4.9;SOUTH SANDWICH ISLANDS REGION;2016-05-17 23:09;507109;
2016-05-17;21:59:01;-14.76;167.37;146; ;mb;4.6;VANUATU;2016-05-17 22:26;507103;
2016-05-17;21:08:56;-10.06;107.58;10;f;mb;5.1;SOUTH OF JAVA, INDONESIA;2016-05-18 06:49;507097;
2016-05-17;20:36:35;-16.41;167.64;40; ;mb;4.9;VANUATU;2016-05-20 06:37;507266;
2016-05-17;18:41:51;-38.19;-73.77;10; ;ML;5.0;OFFSHORE BIO-BIO, CHILE;2016-05-18 06:47;507086;
2016-05-17;17:05:17;26.08;99.62;51; ;mb;4.8;YUNNAN, CHINA;2016-05-18 06:46;507078;
2016-05-17;16:48:54;26.12;99.67;40;f;mb;5.0;YUNNAN, CHINA;2016-05-18 06:43;507067;
2016-05-17;13:58:19;6.10;126.27;132; ;mb;4.8;MINDANAO, PHILIPPINES;2016-05-17 14:54;507051;
2016-05-17;12:43:51;-5.01;144.51;86; ;mb;4.7;NEW GUINEA, PAPUA NEW GUINEA;2016-05-17 14:53;507044;
2016-05-17;11:36:56;30.77;142.16;10;f;mb;4.7;IZU ISLANDS, JAPAN REGION;2016-05-17 12:59;507034;
2016-05-17;10:34:20;12.01;143.56;10;f;mb;4.8;GUAM REGION;2016-05-17 13:06;507024;
2016-05-17;10:18:39;52.51;-168.56;20; ;mb;4.8;FOX ISLANDS, ALEUTIAN ISLANDS;2016-05-17 13:20;507016;
2016-05-17;04:55:59;-5.23;151.85;60; ;mb;5.2;NEW BRITAIN REGION, P.N.G.;2016-05-17 06:56;506963;
2016-05-17;03:52:06;-4.29;152.94;48; ;mb;4.9;NEW BRITAIN REGION, P.N.G.;2016-05-17 13:35;506966;
2016-05-17;02:02:12;-8.95;-108.05;10; ;Mw;5.2;CENTRAL EAST PACIFIC RISE;2016-05-17 09:10;507005;
2016-05-17;01:47:48;24.41;142.06;87; ;mb;5.2;VOLCANO ISLANDS, JAPAN REGION;2016-05-17 06:52;506943;
2016-05-17;00:41:13;-29.80;-177.69;40; ;mb;4.9;KERMADEC ISLANDS, NEW ZEALAND;2016-05-17 06:51;506938;
2016-05-17;00:24:37;39.80;75.48;60; ;mb;4.5;SOUTHERN XINJIANG, CHINA;2016-05-17 06:50;506935;
2016-05-16;23:04:15;-6.30;154.64;89; ;mb;4.7;BOUGAINVILLE REGION, P.N.G.;2016-05-17 13:38;506928;
2016-05-16;21:57:33;36.00;139.98;51; ;mb;4.6;EASTERN HONSHU, JAPAN;2016-05-17 06:47;506910;
2016-05-16;21:55:04;36.03;140.01;51; ;mb;4.5;NEAR EAST COAST OF HONSHU, JAPAN;2016-05-16 22:19;506908;
2016-05-16;12:23:03;36.01;139.83;55; ;mb;5.4;EASTERN HONSHU, JAPAN;2016-05-16 13:31;506840;
2016-05-16;11:24:07;-17.26;175.93;20;f;mb;5.3;FIJI REGION;2016-05-16 13:36;506831;
2016-05-16;10:05:09;-55.77;-27.30;30;f;mb;5.0;SOUTH SANDWICH ISLANDS REGION;2016-05-16 13:33;506821;
2016-05-16;09:19:04;36.34;3.46;10; ;mb;4.7;NORTHERN ALGERIA;2016-05-17 07:13;506817;
2016-05-16;08:50:19;31.79;131.73;40; ;mb;4.7;KYUSHU, JAPAN;2016-05-16 09:40;506803;
2016-05-16;08:26:36;13.90;146.48;10;f;mb;4.7;MARIANA ISLANDS REGION;2016-05-16 09:01;506804;
2016-05-16;07:15:00;13.39;-91.03;10; ;mb;5.0;OFFSHORE GUATEMALA;2016-05-16 09:43;506788;
2016-05-16;06:39:05;8.56;-103.09;10; ;Mw;5.5;NORTHERN EAST PACIFIC RISE;2016-05-17 07:07;506778;
2016-05-16;04:39:11;12.46;126.10;10;f;mb;4.6;PHILIPPINE ISLANDS REGION;2016-05-26 00:20;508637;
2016-05-16;03:13:13;-14.60;166.71;49; ;mb;4.7;VANUATU;2016-05-16 09:48;506745;
2016-05-16;03:02:32;-14.37;166.76;35;f;mb;4.6;VANUATU;2016-05-25 22:31;508609;
2016-05-16;02:01:05;-14.33;166.81;35; ;mb;4.5;VANUATU;2016-05-25 02:50;508450;
2016-05-16;01:45:59;28.56;34.65;10; ;mb;4.9;EGYPT;2016-05-17 07:11;506731;
2016-05-16;01:22:13;36.77;144.20;10; ;M ;5.2;OFF EAST COAST OF HONSHU, JAPAN;2016-05-16 05:20;506762;
2016-05-16;00:51:13;-13.76;-73.01;26; ;mb;4.5;CENTRAL PERU;2016-05-23 05:26;508084;
2016-05-16;00:48:36;-22.16;172.96;38; ;mb;4.5;SOUTHEAST OF LOYALTY ISLANDS;2016-05-27 23:30;508982;
2016-05-16;00:41:53;-22.44;173.00;10;f;Mw;5.9;SOUTHEAST OF LOYALTY ISLANDS;2016-05-16 02:04;506721;
2016-05-15;23:14:44;-16.42;-172.82;153; ;mb;4.6;SAMOA ISLANDS REGION;2016-05-27 23:02;508979;
2016-05-15;21:27:32;36.69;23.02;16; ;mb;4.5;SOUTHERN GREECE;2016-05-15 22:44;506695;
2016-05-15;19:13:58;-27.98;-178.16;62; ;mb;4.7;KERMADEC ISLANDS REGION;2016-05-15 20:14;506683;
2016-05-15;18:04:07;-6.11;154.50;54; ;mb;5.0;BOUGAINVILLE REGION, P.N.G.;2016-05-15 22:46;506673;
2016-05-15;17:02:32;39.95;75.54;1; ;mb;5.2;SOUTHERN XINJIANG, CHINA;2016-05-15 17:28;506670;
2016-05-15;16:59:16;39.76;75.46;60; ;mb;4.6;SOUTHERN XINJIANG, CHINA;2016-05-15 22:48;506669;
2016-05-15;12:04:55;52.64;-167.97;20;f;Mw;5.4;FOX ISLANDS, ALEUTIAN ISLANDS;2016-05-17 07:14;506635;
2016-05-15;11:00:38;-20.81;174.27;23; ;mb;4.8;VANUATU REGION;2016-05-16 10:26;506822;
2016-05-15;09:51:40;0.59;-80.37;40; ;mb;4.7;NEAR COAST OF ECUADOR;2016-05-15 12:21;506622;
2016-05-15;09:42:12;-29.24;-69.37;100; ;mb;4.6;SAN JUAN, ARGENTINA;2016-05-15 12:22;506621;
2016-05-15;07:23:27;-14.34;166.83;10; ;mb;5.2;VANUATU;2016-05-15 12:23;506612;
2016-05-15;06:24:18;-14.40;166.82;40; ;mb;4.7;VANUATU;2016-05-15 12:24;506607;
2016-05-15;05:51:00;63.12;-151.01;131; ;Mw;5.3;CENTRAL ALASKA;2016-05-15 12:25;506603;
2016-05-15;04:13:44;51.68;157.88;89; ;mb;4.6;NEAR EAST COAST OF KAMCHATKA;2016-05-15 12:26;506590;
2016-05-15;01:10:45;39.32;142.14;60; ;mb;4.7;NEAR EAST COAST OF HONSHU, JAPAN;2016-05-15 12:29;506569;
2016-05-14;23:37:27;28.99;142.96;10;f;mb;4.8;BONIN ISLANDS, JAPAN REGION;2016-05-15 12:30;506566;
2016-05-14;22:52:24;-22.39;173.04;30;f;mb;5.0;SOUTHEAST OF LOYALTY ISLANDS;2016-05-15 12:31;506562;
2016-05-14;22:45:53;27.82;85.30;10; ;mb;4.5;NEPAL;2016-05-15 12:32;506561;
2016-05-14;20:52:11;-6.90;101.80;10; ;mb;5.6;SOUTHWEST OF SUMATRA, INDONESIA;2016-05-14 21:45;506548;
2016-05-14;19:07:29;8.57;-102.79;10; ;mb;4.7;NORTHERN EAST PACIFIC RISE;2016-05-14 21:38;506540;
2016-05-14;18:21:06;8.69;-102.81;10; ;Mw;5.8;NORTHERN EAST PACIFIC RISE;2016-05-14 21:43;506534;
2016-05-14;03:44:49;1.57;127.84;33; ;mb;4.7;HALMAHERA, INDONESIA;2016-05-14 04:04;506457;
2016-05-14;03:12:02;24.17;121.78;13; ;mb;4.5;TAIWAN;2016-05-14 13:51;506452;
2016-05-14;01:19:14;28.09;52.49;10;f;mb;4.6;SOUTHERN IRAN;2016-05-14 13:52;506448;
2016-05-13;23:09:29;0.58;-25.02;10;f;mb;4.7;CENTRAL MID-ATLANTIC RIDGE;2016-05-27 03:40;508820;
2016-05-13;21:17:46;43.00;46.51;70; ;Mw;4.8;CAUCASUS REGION, RUSSIA;2016-05-17 07:16;506420;
2016-05-13;19:11:35;-22.84;179.26;563; ;mb;4.5;SOUTH OF FIJI ISLANDS;2016-05-14 15:54;506396;
2016-05-13;19:05:50;31.07;129.42;10; ;Mw;5.0;KYUSHU, JAPAN;2016-05-13 21:37;506394;
2016-05-13;18:48:35;-23.02;179.14;565; ;mb;4.5;SOUTH OF FIJI ISLANDS;2016-05-14 14:38;506393;
2016-05-13;15:16:01;-25.34;178.41;623; ;mb;4.7;SOUTH OF FIJI ISLANDS;2016-05-13 15:29;506354;
2016-05-13;13:19:14;24.08;125.82;19; ;mb;4.5;SOUTHWESTERN RYUKYU ISL., JAPAN;2016-05-27 10:24;508890;
2016-05-13;12:57:27;-25.55;179.36;514; ;Mw;5.6;SOUTH OF FIJI ISLANDS;2016-05-18 06:53;506328;
2016-05-13;12:13:58;1.76;127.41;109; ;mb;4.5;HALMAHERA, INDONESIA;2016-05-13 21:43;506317;
2016-05-13;10:03:16;4.97;127.60;107; ;mb;5.1;KEPULAUAN TALAUD, INDONESIA;2016-05-13 21:45;506293;
2016-05-13;08:24:12;24.69;122.04;10; ;mb;5.1;TAIWAN REGION;2016-05-13 08:53;506281;
2016-05-13;07:01:10;30.61;66.59;10;f;mb;5.4;PAKISTAN;2016-05-13 08:09;506275;
2016-05-13;06:59:31;30.67;66.51;10;f;Mw;5.2;PAKISTAN;2016-05-13 08:07;506271;
2016-05-13;03:36:16;-7.05;125.20;523; ;mb;4.5;KEPULAUAN BARAT DAYA, INDONESIA;2016-05-13 08:12;506242;
2016-05-13;00:54:54;-22.92;179.17;563; ;mb;4.5;SOUTH OF FIJI ISLANDS;2016-05-13 08:23;506196;
2016-05-13;00:07:20;12.02;125.08;60; ;mb;4.9;SAMAR, PHILIPPINES;2016-05-13 08:26;506192;
2016-05-13;00:04:53;10.70;-41.79;10;f;mb;4.5;NORTHERN MID-ATLANTIC RIDGE;2016-05-24 02:46;508271;
2016-05-12;23:09:27;-15.77;-75.05;10; ;mb;4.7;NEAR COAST OF CENTRAL PERU;2016-05-13 08:27;506186;
2016-05-12;22:28:20;31.17;129.20;10;f;mb;4.5;KYUSHU, JAPAN;2016-05-13 08:31;506181;
2016-05-12;22:08:32;4.01;92.59;10;f;mb;4.5;OFF W COAST OF NORTHERN SUMATRA;2016-05-21 05:31;506176;
2016-05-12;21:36:35;-53.49;141.31;10;f;mb;4.5;WEST OF MACQUARIE ISLAND;2016-05-22 03:17;507903;
2016-05-12;20:43:37;4.06;92.57;10;f;mb;4.8;OFF W COAST OF NORTHERN SUMATRA;2016-05-13 08:32;506166;
2016-05-12;20:22:51;3.86;92.53;10; ;mb;4.5;OFF W COAST OF NORTHERN SUMATRA;2016-05-13 08:33;506165;
2016-05-12;19:55:21;3.95;92.51;10;f;mb;4.6;OFF W COAST OF NORTHERN SUMATRA;2016-05-13 08:36;506164;
2016-05-12;19:04:06;24.61;125.01;20;f;mb;4.5;SOUTHWESTERN RYUKYU ISL., JAPAN;2016-05-13 08:38;506174;
2016-05-12;18:23:50;-11.47;116.96;10;f;mb;5.0;SOUTH OF LOMBOK, INDONESIA;2016-05-13 08:39;506149;
2016-05-12;18:03:48;-30.52;-71.95;20; ;mb;4.5;OFFSHORE COQUIMBO, CHILE;2016-05-13 08:42;506150;
2016-05-12;17:47:41;-33.99;-73.19;20;f;mb;4.6;OFF COAST OF VALPARAISO, CHILE;2016-05-13 08:44;506147;
2016-05-12;17:43:39;37.62;141.90;40; ;mb;4.6;NEAR EAST COAST OF HONSHU, JAPAN;2016-05-13 08:45;506145;
2016-05-12;16:03:17;32.69;130.57;8; ;mb;4.5;KYUSHU, JAPAN;2016-05-13 14:00;506148;
2016-05-12;12:39:53;27.50;139.98;490; ;mb;4.5;BONIN ISLANDS, JAPAN REGION;2016-05-13 08:47;506108;
2016-05-12;10:03:36;5.41;126.60;73; ;mb;4.9;MINDANAO, PHILIPPINES;2016-05-13 08:49;506096;
2016-05-12;07:54:12;24.50;94.43;10;f;mb;5.0;MYANMAR-INDIA BORDER REGION;2016-05-13 08:52;506081;
2016-05-12;06:32:31;43.43;146.61;80; ;mb;5.1;KURIL ISLANDS;2016-05-12 08:30;506074;
2016-05-12;04:29:56;24.70;122.03;14; ;Mw;5.6;TAIWAN REGION;2016-05-12 08:32;506056;
2016-05-12;03:37:59;32.93;138.12;345; ;mb;4.5;IZU ISLANDS, JAPAN REGION;2016-05-12 08:33;506087;
